elapsed,mq2,mq135,mq4,humidity,tempC,food_type,label
02:43:57,400,351,526,100.00,27.20,Nasi Goreng,fresh
02:44:27,400,348,528,100.00,27.20,Nasi Goreng,fresh
02:44:57,400,348,527,100.00,27.20,Nasi Goreng,fresh
02:45:27,400,349,511,100.00,27.30,Nasi Goreng,fresh
02:45:57,400,365,511,100.00,27.30,Nasi Goreng,fresh
02:46:27,398,319,511,100.00,27.40,Nasi Goreng,fresh
02:46:57,399,351,523,100.00,27.40,Nasi Goreng,fresh
02:47:27,402,351,524,100.00,27.50,Nasi Goreng,fresh
02:47:57,400,346,511,100.00,27.50,Nasi Goreng,fresh
02:48:27,400,354,525,100.00,27.50,Nasi Goreng,fresh
02:48:57,400,349,511,100.00,27.60,Nasi Goreng,fresh
02:49:27,409,348,528,100.00,27.60,Nasi Goreng,fresh
02:49:57,400,351,527,100.00,27.70,Nasi Goreng,fresh
02:50:27,400,362,527,100.00,27.70,Nasi Goreng,fresh
02:50:57,400,349,511,100.00,27.70,Nasi Goreng,fresh
02:51:27,400,352,526,100.00,27.80,Nasi Goreng,fresh
02:51:57,400,350,526,100.00,27.80,Nasi Goreng,fresh
02:52:27,402,354,528,100.00,27.80,Nasi Goreng,fresh
02:52:57,400,357,526,100.00,27.90,Nasi Goreng,fresh
02:53:27,403,346,526,100.00,27.90,Nasi Goreng,fresh
02:53:57,401,349,527,100.00,27.90,Nasi Goreng,fresh
02:54:27,400,347,511,100.00,28.00,Nasi Goreng,fresh
02:54:57,403,348,526,100.00,28.00,Nasi Goreng,fresh
02:55:27,400,345,528,100.00,28.00,Nasi Goreng,fresh
02:55:57,397,342,525,100.00,28.10,Nasi Goreng,fresh
02:56:27,403,345,528,100.00,28.10,Nasi Goreng,fresh
02:56:57,401,348,526,100.00,28.10,Nasi Goreng,fresh
02:57:27,400,340,527,100.00,28.10,Nasi Goreng,fresh
02:57:57,402,345,511,100.00,28.10,Nasi Goreng,fresh
02:58:27,400,346,528,100.00,28.20,Nasi Goreng,fresh
02:58:57,395,342,511,100.00,28.20,Nasi Goreng,fresh
